"","cust","week_nr","spend","online","postal","volume","plannedvol","bulkyvol","sensoryvol","plannedspend","bulkyspend","sensoryspend","nr_product","nr_product_deal","diapers"
"253",4,204,466.484364680946,0,10000,9,19,47,8,316.844030015636,207.335245609283,491.58879974857,11,4,0
"254",4,217,480.204473994672,0,10000,80,8,38,10,437.263840914238,292.259064223617,491.246684174985,5,2,2
"255",4,280,565.839145588689,0,10000,38,4,39,20,434.6332239802,258.167042210698,457.393356692046,11,4,1
"256",4,249,215.380894695409,0,10000,89,13,40,1,241.050290456042,364.261086471379,419.125514663756,8,1,0
"257",4,252,202.39537244197,0,10000,37,24,25,20,433.644111559261,138.307817094028,447.280455566943,11,0,2
"258",4,264,211.597687914036,0,10000,7,16,45,8,451.360326353461,108.955779485404,337.491422053427,18,2,3
"259",4,245,492.310695210472,0,10000,56,30,5,20,397.787482489366,168.150087725371,413.566096499562,4,2,1
"260",4,234,227.982306177728,0,10000,51,6,3,6,338.688410934992,486.290886439383,497.899693343788,5,5,0
"261",4,290,929.89964701701,0,10000,52,16,5,6,420.037595462054,295.372111070901,167.618799302727,6,3,3
"262",4,266,645.940770138986,0,10000,76,10,23,12,340.1452496415,445.866064820439,217.124073486775,12,2,0
"263",4,278,498.315213411115,0,10000,73,19,5,1,304.964985849801,155.968935135752,496.622700244188,20,5,3
"264",4,203,466.051602829248,0,10000,59,25,46,2,361.052807071246,494.765852577984,433.720943890512,13,5,0
"265",4,244,481.561161088757,0,10000,18,8,1,13,280.92882859055,118.271619267762,423.62787341699,18,2,0
"266",4,246,674.319552374072,0,10000,88,9,39,10,270.807092147879,410.340777877718,400.116278324276,10,4,0
"267",4,236,477.319255913608,0,10000,39,6,15,2,314.998149615712,147.484380938113,427.861408609897,6,4,1
"268",4,294,421.594565501437,0,10000,87,24,11,3,183.959492959548,177.138748858124,247.117185499519,3,3,3
"269",4,281,645.40633035358,0,10000,9,3,28,18,297.754638642073,268.789922446012,284.168797265738,9,6,3
"270",4,257,932.437865831889,0,10000,77,18,30,3,290.146857418586,205.426241643727,270.104874763638,16,1,1
"271",5,84,550.834561069496,0,20000,178,30,17,3,1061.25285886228,37.8540256852284,155.212260666303,7,6,2
"272",5,53,2664.33986476623,0,20000,32,22,5,11,178.550106612965,40.3114815545268,142.276395880617,18,2,0
"273",5,125,2248.9056149614,1,20000,162,20,19,6,412.821022234857,79.0261866198853,244.345912896097,5,5,2
"274",5,100,2563.25769948307,1,20000,106,25,5,5,1008.75118109398,31.9757329183631,231.897137791384,2,3,0
"275",5,44,2309.88377508475,0,20000,107,8,4,14,492.259071348235,154.077650704421,125.134532246739,10,3,1
"276",5,83,2235.74294729624,0,20000,28,28,2,2,305.614429665729,134.332685701083,182.129628118128,15,0,1
"277",5,104,1965.91231555212,0,20000,52,19,22,9,684.059674059972,100.309009021148,164.873887982685,3,7,1
"278",5,94,945.543981366791,0,20000,123,8,19,2,1043.40080232359,70.624793774914,190.41632739827,15,2,2
"279",5,70,864.48537837714,0,20000,136,11,22,7,407.37389693968,118.539907427039,162.581197044346,2,0,2
"280",5,123,1158.12584540108,0,20000,101,30,12,4,622.899428848177,70.0799277517945,219.989503698889,6,5,2
"281",5,124,2631.12436865922,0,20000,94,18,12,14,122.073710104451,97.4436034006067,176.428306859452,14,1,2
"282",5,115,1435.00957080396,1,20000,160,27,12,11,295.28644089587,57.5834518182091,187.082081648987,4,1,2
"283",5,126,1931.45049166633,0,20000,64,26,11,15,415.180785488337,140.849028395023,105.452149105258,9,5,2
"284",5,91,2049.64602546534,1,20000,110,19,12,6,663.285089796409,168.979271980934,136.215053091291,1,3,2
"285",5,119,2201.46489045583,0,20000,26,23,6,8,161.479780590162,63.9645603229292,107.430030428804,2,3,1
"286",5,56,867.137057182845,0,20000,5,25,20,4,753.295064810663,112.901292301249,136.506048461888,11,3,2
"287",5,48,2687.78276620433,0,20000,152,28,19,3,176.924661174417,110.451536125038,195.106855395716,5,0,1
"288",5,130,2403.08747815434,0,20000,19,24,11,4,624.419565219432,146.849003140815,205.455447221175,12,7,2
"289",5,40,857.418518769555,0,20000,119,27,8,15,1057.92740513571,179.136884631589,111.345477972645,16,6,1
"290",5,52,2605.91109293746,0,20000,68,11,13,11,504.260004637763,40.5453375517391,122.159392095637,18,1,1
"291",5,106,2863.76292327186,1,20000,55,21,7,2,668.719326052815,95.6499415519647,162.475432967767,2,0,0
"292",5,141,1747.96901996015,0,20000,140,17,10,1,976.452053897083,50.0636499840766,193.672797153704,6,1,1
"293",5,49,2433.14027275192,0,20000,199,21,18,7,303.846265096217,143.864478345495,143.775842501782,18,0,1
"294",5,134,2147.67468469217,0,20000,161,16,23,3,985.774223832414,139.801792041399,189.431130758021,14,0,1
"295",5,80,1248.00214658026,0,20000,143,28,23,11,904.85941353254,52.6474729413167,230.428307014517,1,0,0
"296",5,105,1092.76710636914,0,20000,120,22,20,10,615.171203529462,183.290969925001,194.376901746728,4,5,1
"297",5,62,2952.15763704618,0,20000,21,10,5,10,137.459112238139,82.0280568115413,196.169866621494,16,3,1
"298",5,50,1129.27055535838,0,20000,128,22,22,8,959.562100609764,152.84726671176,158.202575449832,15,0,1
"299",5,67,2508.35779057816,0,20000,130,27,8,15,247.718597669154,128.181320982985,114.217912079766,17,7,2
"300",5,147,1685.81590172835,1,20000,101,24,20,10,723.096358496696,104.575458758045,237.682702834718,6,1,2
"301",5,71,828.962822409812,0,20000,142,7,16,11,142.598187690601,99.5069215004332,236.922466941178,16,2,1
"302",5,97,2627.0567581756,0,20000,157,10,12,3,1099.7452928219,165.664146796335,215.539738431107,15,4,0
"303",5,43,1336.41551854089,0,20000,132,18,7,2,955.182575294748,80.9276607166976,160.518897068687,17,0,1
"304",5,64,1599.76126566762,0,20000,89,23,15,7,523.778757918626,30.7189776282758,193.938256113324,18,5,2
"305",5,129,2590.99375305232,1,20000,97,16,20,14,1071.24729468487,140.617357438896,185.511992243119,5,3,2
"306",5,200,1394.86291649519,1,20000,190,28,13,4,1170.40617705788,82.6880566962063,202.403046633117,8,7,1
"307",5,218,1230.92399683082,0,20000,189,25,21,5,581.325805559754,173.102183470037,189.990304282401,11,5,2
"308",5,293,2468.92482584808,0,20000,96,8,19,13,176.780111598782,189.947399978992,119.697688671295,7,5,2
"309",5,276,1455.18552213907,0,20000,41,27,20,5,700.851332419552,46.1238026176579,194.509101228323,11,2,2
"310",5,222,559.828272939194,0,20000,175,18,8,9,490.2249077335,45.7085391297005,239.191135379951,10,7,1
"311",5,284,1195.79564299202,1,20000,155,9,21,1,1011.98460066225,130.478960080072,145.978275954258,11,1,1
"312",5,269,1397.53202449065,0,20000,155,23,2,12,278.753850515932,116.115086700302,198.209108714946,7,4,2
"313",5,241,2244.91974699777,1,20000,144,10,13,5,836.173384217545,61.8544180481695,162.655227305368,1,6,2
"314",5,270,2486.359314539,0,20000,154,23,5,11,1166.53180259746,150.53145069629,141.492368897889,5,2,2
"315",5,210,2479.42198701203,0,20000,130,13,19,11,1138.05547009688,148.805427395273,181.909481831826,8,6,0
"316",5,258,2100.78111538896,1,20000,160,10,10,10,1156.56170034781,151.436809273437,126.058117393404,12,4,1
"317",5,219,1694.55250930041,1,20000,60,8,17,11,850.636932067573,195.235115254764,106.050807260908,6,7,0
"318",5,290,1495.57763199555,0,20000,158,10,20,12,1139.08695115242,76.740193462465,133.807028632145,13,4,0
"319",5,274,1056.27627270296,1,20000,79,20,11,7,391.890615806915,169.780173252802,244.274757208768,3,4,0
"320",5,225,994.128978252411,0,20000,22,14,17,8,1131.26606012229,80.4824046464637,185.686465678737,3,6,2
"321",5,279,1078.23181579588,0,20000,128,13,15,3,946.321291010827,140.45409104554,104.466700099874,12,7,1
"322",5,255,2726.86935220845,0,20000,124,25,11,1,559.746376262046,151.811463113409,170.005438337103,2,6,0
"323",5,289,754.186412820127,0,20000,144,30,3,5,210.762050049379,198.794306172058,227.310405171011,5,0,0
"324",5,252,458.689296548255,0,20000,56,30,12,1,1154.366807919,111.031524059363,163.699291064404,3,6,1
"325",5,237,2712.45836365269,1,20000,56,26,9,4,925.305028352886,30.4550997586921,126.934888353571,6,2,0
"326",5,204,1522.98326479504,1,20000,170,23,13,13,1060.21027532406,66.1167940869927,188.443034642842,15,1,0
"327",5,285,893.676633329596,1,20000,187,26,5,6,451.805345201865,193.642668125685,205.792383907828,6,4,0
"328",5,229,1499.09465321107,1,20000,188,10,8,7,886.990705761127,121.355110220611,173.567960399669,7,0,1
"329",5,223,1261.44482953241,0,20000,31,9,23,10,1054.81963036582,105.081490429584,129.743405454792,18,3,0
"330",5,235,2544.82368392637,1,20000,43,10,19,5,152.770487195812,46.6620173747651,148.047225014307,3,4,2
"331",5,286,2520.2342118253,1,20000,67,23,9,13,471.124380733818,95.177352479659,226.51525264373,11,4,1
"332",5,220,1736.84148271568,1,20000,124,14,23,9,583.473317464814,63.7082042288966,179.273556848057,17,4,0
"333",5,287,2934.36943008564,1,20000,177,7,19,12,848.440607194789,181.023992174305,150.365849735681,4,2,1
"334",5,297,611.366286710836,0,20000,98,26,20,1,988.861326640472,169.962671839166,108.125404641032,8,0,2
"335",5,226,736.190711462405,0,20000,121,9,23,7,354.157659807242,47.7029082668014,223.89905747259,11,0,1
"336",5,292,953.263789624907,0,20000,39,13,7,13,1132.32085469645,153.315827129409,126.291282626335,7,2,2
"337",5,282,2650.18449502531,1,20000,162,30,21,7,544.269777555019,119.472672350239,170.786959514953,17,6,0
"338",5,267,2007.17109834077,1,20000,189,13,11,1,786.880959593691,119.470059080049,132.826688676141,6,2,1
"339",5,260,2862.07197125768,0,20000,130,9,12,12,327.882434334606,102.845260431059,118.489781999961,4,4,0
"340",5,217,1628.26172362547,1,20000,50,27,15,3,542.307523195632,177.384231330361,196.240587881766,1,5,0
"341",6,116,160.200888640247,0,20000,57,6,47,8,149.388607924338,360.098807851318,251.209931075573,12,2,2
"342",6,134,471.701254299842,0,20000,61,1,31,3,79.3693862110376,255.73744046269,387.57510734722,14,2,1
"343",6,113,312.547836266458,0,20000,63,8,3,15,153.044568467885,51.098418131005,393.380514252931,7,2,0
"344",6,44,509.294522111304,0,20000,24,4,40,2,147.42851275485,364.871773007326,426.081126276404,6,3,3
"345",6,60,991.229466325603,0,20000,69,1,45,5,101.400692104362,357.656521117315,164.429308194667,1,4,0
"346",6,137,118.621423630975,0,20000,44,2,41,15,84.6986090275459,327.338368364144,201.258095446974,3,0,2
"347",6,51,369.098901865073,0,20000,97,6,14,14,285.318599611055,76.9497391651385,141.098462231457,11,4,3
"348",6,100,696.082375850528,0,20000,69,8,37,5,103.377013925929,112.905305554159,382.974468637258,3,2,3
"349",6,89,131.040786672384,0,20000,35,2,7,8,116.36890797643,314.434804057237,125.462491158396,3,0,0
"350",6,149,604.12277104333,0,20000,67,4,5,13,249.878618207294,148.268865048885,195.794326066971,14,5,1
"351",6,65,618.743322859518,0,20000,100,9,11,10,130.877208507154,376.581020571757,192.625573463738,11,2,3
"352",6,121,340.436832047999,0,20000,23,2,31,10,34.3102289596573,279.565565020312,473.800533823669,13,0,1
"353",6,150,725.239353673533,0,20000,111,7,30,5,241.488711051643,90.1917047100142,360.159626975656,9,1,0
"354",6,140,541.520765330642,0,20000,89,7,37,5,221.545996915083,242.356851696968,337.681431230158,12,4,0
"355",6,64,241.096662473865,0,20000,15,6,7,7,188.965156800114,238.76298815012,454.622810799628,8,0,1
"356",6,125,320.284087304026,0,20000,53,10,10,2,127.535971098114,343.967433564831,122.229845821857,6,1,3
"357",6,68,798.418675991707,0,20000,61,6,38,9,49.301230867859,337.739484594204,365.719118900597,2,3,0
"358",6,56,494.722302444279,0,20000,58,6,17,10,272.081053289585,203.12938306015,177.269407361746,2,5,1
"359",6,80,247.448066785,0,20000,45,6,25,3,38.3693494694307,202.290330186952,480.589320417494,1,3,3
"360",6,92,468.410592037253,0,20000,56,9,19,6,184.542395195458,292.498744360637,400.720433704555,11,6,3
"361",6,128,655.465765623376,0,20000,115,7,36,14,61.0070019657724,135.541951120831,481.410970818251,12,2,0
"362",6,67,623.483512690291,0,20000,102,2,11,3,183.839552560821,128.48197206622,449.228588119149,7,6,2
"363",6,86,384.812626312487,0,20000,47,5,44,4,121.860824727919,369.845309818629,141.098938137293,14,3,2
"364",6,102,537.755250022747,0,20000,113,1,38,6,187.397037162445,222.939112107269,382.325253728777,2,6,2
"365",6,119,707.732491404749,0,20000,49,7,39,6,87.1950047230348,98.605032346677,354.457842931151,1,1,2
"366",6,83,259.35970316641,0,20000,65,2,29,7,231.866072388366,273.999993118923,320.032299030572,6,5,2
"367",6,106,301.421077735722,0,20000,40,8,10,13,119.958046311513,399.826813710388,444.34414235875,2,6,2
"368",6,88,299.606435094029,0,20000,118,4,22,1,200.972730601206,95.5665041343309,133.730949647725,8,2,1
"369",6,129,946.426174882799,0,20000,35,2,5,2,52.5672781420872,359.085178538226,149.983796197921,15,0,1
"370",6,57,432.160159177147,0,20000,79,10,50,9,181.223450903781,81.1792002175935,440.280841290951,13,2,2
"371",6,45,366.132215037942,0,20000,70,2,17,10,105.525058689527,250.994445069227,201.110081467777,4,1,3
"372",6,76,210.140451928601,0,20000,116,4,19,11,268.585706439335,169.500588998199,334.178761206567,15,4,1
"373",6,210,767.126582888886,0,20000,103,5,11,9,221.904603776056,104.1659217095,476.202233042568,2,1,3
"374",6,251,704.626726382412,0,20000,97,9,13,8,169.793274456169,157.789880142082,254.514292255044,12,5,1
"375",6,216,637.647319305688,0,20000,20,8,40,13,295.950275310315,258.860710880253,226.400547102094,5,1,1
"376",6,233,449.71800961066,0,20000,62,3,10,11,262.59773040656,125.248589261901,180.758675560355,11,1,1
"377",6,276,578.212636779062,0,20000,44,2,44,7,48.7630611355416,286.258218518924,215.705854911357,2,3,2
"378",6,296,623.749243537895,0,20000,104,1,29,5,202.106115811039,341.514418413863,267.285211198032,9,5,0
"379",6,203,846.383356233127,0,20000,107,8,34,4,181.111697147135,218.134635791648,170.152428653091,5,2,3
"380",6,232,641.059482074343,0,20000,91,8,38,12,123.158823559061,200.578417442739,278.183488082141,8,2,0
"381",6,245,541.762801166624,0,20000,19,2,30,14,126.130353659391,85.3329071658663,481.121781747788,5,1,3
"382",6,270,712.157476623543,0,20000,103,2,16,15,139.900803635828,206.900869496167,198.514039535075,11,6,0
"383",6,269,710.494527569972,0,20000,116,6,11,7,59.8079351568595,241.57681921497,459.62603027001,8,2,2
"384",6,252,190.22516629193,0,20000,89,4,50,14,292.386907178443,292.810248606838,360.879381839186,12,2,3
"385",6,298,809.528746153228,0,20000,34,10,4,6,183.178149615414,169.49789483333,479.214206337929,3,5,2
"386",6,283,692.967112455517,0,20000,115,9,36,9,113.857247703709,184.03839552775,164.809167478234,12,5,0
"387",6,244,683.659622748382,0,20000,61,10,43,13,283.792257118039,102.697080071084,363.841470517218,11,6,2
"388",6,201,964.833275973797,0,20000,46,9,25,14,181.719490948599,268.694478657562,233.022000826895,9,0,2
"389",6,284,542.448443360627,0,20000,109,7,7,13,237.264283150434,274.16108015459,438.522892538458,10,5,0
"390",6,226,914.275466231629,0,20000,117,9,15,5,127.308580207173,271.011240500957,449.211047124118,8,6,0
"391",6,236,109.911758918315,0,20000,116,4,33,15,252.349171971437,228.403636161238,376.003158185631,6,4,3
"392",6,255,317.237225477584,0,20000,108,10,28,10,276.14078175975,213.767074770294,287.29335675016,5,2,0
"393",6,253,276.938345329836,0,20000,60,8,29,2,209.694633164909,257.021819776855,175.909730698913,12,1,0
"394",6,214,292.46016421821,0,20000,74,2,34,10,161.210880100261,349.352137290407,162.072706967592,2,4,0
"395",6,215,562.524690455757,0,20000,62,7,32,5,129.522134950384,310.374315083027,338.631444424391,14,5,2
"396",6,292,116.286343173124,0,20000,84,1,10,5,144.354426821228,244.598557322752,263.131573237479,8,5,1
"397",6,204,856.092329672538,0,20000,69,8,14,8,133.566640396602,166.627986577805,198.610023409128,6,0,1
"398",6,293,133.277324028313,0,20000,47,10,2,7,197.227526174393,310.401829041075,341.512984968722,8,0,3
"399",6,258,969.880134076811,0,20000,78,9,2,8,96.4786988985725,100.682546221651,433.325785398483,5,2,3
"400",6,221,891.939919046126,0,20000,60,5,16,14,205.005528016482,89.1400462831371,404.486729763448,3,0,2
"401",6,235,690.416292706504,0,20000,101,4,9,3,112.85428109346,210.681479552295,276.275872066617,9,2,3
"402",6,278,134.53663981054,0,20000,39,8,47,11,192.51434746664,320.822141878307,423.864101711661,7,2,3
"403",6,208,438.319172197953,0,20000,49,9,5,15,287.603762734216,308.021376573015,361.733242403716,14,2,3
"404",6,209,332.951281848364,0,20000,26,10,31,6,124.044010809157,280.071368336212,263.151326403022,8,0,2
"405",7,114,2148.94804621581,1,10000,786,15,25,17,366.363105922937,50.6476288195699,265.703503135592,11,0,0
"406",7,76,2103.17853486631,0,10000,366,29,4,15,344.541749730706,154.882956077345,200.354165351018,9,0,0
"407",7,71,1845.5758465454,0,10000,239,16,23,11,381.578410137445,37.4147257162258,302.54417816177,7,6,0
"408",7,124,2178.94639361184,1,10000,492,7,23,37,671.648470684886,144.67112577986,142.615387914702,7,3,0
"409",7,140,2179.97208961751,1,10000,13,37,20,21,376.976097468287,91.1567097064108,302.38636166323,10,0,0
"410",7,97,2819.36927339993,1,10000,241,18,28,19,607.133243512362,105.39398516994,351.424696156755,15,5,0
"411",7,41,2465.36953703035,0,10000,8,19,22,30,654.09408248961,176.441264552996,306.143884267658,8,6,0
"412",7,98,2967.35398797318,1,10000,513,30,22,4,636.980096437037,86.0747054871172,116.757013439201,7,6,0
"413",7,135,1345.11385704391,0,10000,356,8,14,23,307.221985328943,113.601812683046,132.333936356008,8,5,0
"414",7,84,863.74251912348,0,10000,258,43,17,19,546.783232409507,126.489052595571,100.257210852578,17,5,0
"415",7,64,3495.021327422,0,10000,400,37,10,34,394.616186898202,77.1380751812831,298.115467326716,2,3,0
"416",7,136,2321.59455809742,1,10000,558,41,16,11,443.020458053797,174.546002838761,323.011128115468,9,6,0
"417",7,147,1030.18063516356,1,10000,82,19,5,18,620.439878851175,189.265865497291,178.330763871782,11,6,0
"418",7,144,3410.36515312735,1,10000,779,45,30,32,378.409239090979,113.735355553217,212.016690662131,8,6,0
"419",7,78,3110.68789795972,0,10000,108,39,6,24,621.512085571885,179.943199264817,395.009677833878,2,5,0
"420",7,125,2064.90427744575,0,10000,636,33,17,17,454.71246894449,45.0813034828752,317.543873563409,10,1,0
"421",7,96,1904.06552124768,0,10000,110,28,8,18,681.557811517268,74.1018360760063,272.924691950902,13,4,0
"422",7,141,2219.25404751673,0,10000,411,37,7,39,686.277977749705,190.150415282696,301.572039723396,10,4,0
"423",7,51,2413.59143450391,0,10000,708,30,19,26,655.80633757636,151.324270600453,363.208626699634,16,6,0
"424",7,103,3060.20965573844,0,10000,605,19,5,31,387.323011923581,122.148434123956,393.049099761993,15,2,0
"425",7,70,1075.49019439612,0,10000,51,18,23,29,475.517829786986,174.892303347588,384.145842213184,8,0,0
"426",7,47,2418.85341687594,0,10000,253,8,4,25,502.030949853361,63.1288183294237,116.969737759791,13,4,0
"427",7,115,2597.87087903824,0,10000,199,19,22,33,415.431337244809,188.520925152116,161.806094064377,7,3,0
"428",7,58,3128.24346432462,0,10000,712,45,4,23,652.635867614299,111.938610286452,251.181183592416,7,0,0
"429",7,138,1535.40026142728,1,10000,647,27,28,37,449.007478542626,152.099191420712,256.009119865485,2,5,0
"430",7,89,3414.30980395526,0,10000,16,43,22,38,514.843213092536,108.097802521661,229.35920462478,16,0,0
"431",7,53,1744.2056548316,0,10000,210,38,17,4,338.697125669569,156.407433701679,161.929979571141,14,3,0
"432",7,129,1953.26064580586,1,10000,132,15,23,21,382.167035527527,77.5677949469537,305.912672751583,5,6,0
"433",7,105,1798.92377799843,0,10000,200,6,6,19,560.092463623732,188.960671601817,275.214385939762,18,5,0
"434",7,40,3199.37463214155,0,10000,494,36,10,22,470.615542959422,87.11700537242,235.972729837522,1,2,0
"435",7,112,1826.58001817763,0,10000,506,9,27,17,559.268573019654,183.004105389118,276.756760617718,6,4,0
"436",7,100,2234.4974193722,0,10000,403,33,17,36,510.85686320439,94.9670378537849,128.345061349683,8,6,0
"437",7,127,1693.73395740986,1,10000,7,15,19,10,452.521148510277,179.649692969397,381.945152021945,7,5,0
"438",7,111,1370.48768152017,0,10000,478,36,11,25,517.614147346467,157.082263701595,258.167493040673,3,5,0
"439",7,80,2277.06777725834,0,10000,302,24,30,36,663.358395081013,93.6745896236971,234.452187712304,7,0,0
"440",7,134,2729.07354761846,0,10000,159,24,13,36,313.830958213657,143.225833964534,205.254457495175,10,0,0
"441",7,131,2915.13499377761,0,10000,27,28,7,39,446.096704341471,34.1183603648096,397.28734518867,18,6,0
"442",7,106,2622.78402028605,1,10000,427,19,17,14,474.034324847162,134.737269901671,186.292171548121,6,2,0
"443",7,57,1412.7955169417,0,10000,189,24,30,18,600.188065040857,181.667309221812,149.081261642277,5,1,0
"444",7,82,2854.90025146864,0,10000,320,13,25,6,616.107116919011,73.4451289242133,179.598653153516,7,4,0
"445",7,52,1692.90050035343,0,10000,611,11,19,40,423.177430871874,47.4582827277482,399.901736783795,5,4,0
"446",7,55,1288.20097988937,0,10000,504,29,23,31,583.605565130711,98.1392463482916,264.132863841951,8,6,0
"447",7,254,2032.08541026106,0,10000,46,10,9,4,282.989957323298,80.9444111678749,134.417579625733,11,1,0
"448",7,246,957.616611616686,1,10000,2,26,7,11,697.499738982879,167.764020992909,146.580732299481,14,6,0
"449",7,265,820.90644602431,1,10000,93,9,18,6,667.248933017254,147.295163245872,146.873889258131,4,5,0
"450",7,293,686.183018668089,0,10000,85,17,6,2,323.071271763183,49.7978905029595,239.851832750719,3,3,0
"451",7,290,1312.79140067054,0,10000,161,11,5,15,782.148377364501,122.939154417254,191.430340253282,15,4,0
"452",7,292,2434.24271056429,1,10000,122,21,3,3,303.796840785071,141.773029761389,171.35797572555,5,6,0
"453",7,240,1614.39821325475,0,10000,164,15,13,15,329.445885214955,192.468201615848,197.912753501441,9,2,0
"454",7,233,781.808249861933,0,10000,126,18,7,12,391.622533462942,93.2990982243791,233.686707785819,9,6,0
"455",7,242,669.332781876437,1,10000,129,9,4,11,206.681408500299,156.637116295751,176.2288863305,9,4,0
"456",7,270,1071.28150780918,1,10000,16,20,5,9,267.020493047312,138.839689169545,149.425829353277,12,6,0
"457",7,294,901.511036907323,0,10000,154,16,21,9,299.34158262331,109.237263386603,121.429017046466,16,0,0
"458",7,201,2006.93245095899,0,10000,188,23,7,12,792.177481506951,175.00062703155,169.494976347778,14,5,0
"459",7,256,2229.7287072055,1,10000,175,10,3,2,419.8906800244,62.7964386413805,247.528838296421,18,2,0
"460",7,241,1784.49141449528,0,10000,77,29,10,12,423.618241166696,75.7032337761484,246.831517596729,11,0,0
"461",7,250,1699.62114103837,0,10000,104,18,7,8,473.559309146367,134.605842474848,194.073361426126,15,0,0
"462",7,280,2338.46617148956,1,10000,3,7,9,9,700.078829005361,148.178509604186,125.379055098165,12,1,0
"463",7,230,1268.59258204931,1,10000,35,10,3,1,700.083542591892,166.455972888507,189.984525344335,4,0,0
"464",7,286,881.964481424075,1,10000,50,12,21,10,533.096159552224,44.7535866429098,246.689793025143,5,3,0
"465",7,298,2997.09141638596,0,10000,25,22,16,4,400.945111713372,177.520154984668,111.174049857073,10,3,0
"466",7,272,649.242010095622,1,10000,161,12,4,2,689.999605785124,194.005531396251,207.738922152203,7,0,0
"467",7,208,2697.75968897156,0,10000,17,19,16,8,380.237451195717,47.905757848639,234.189531486481,2,5,0
"468",7,206,2087.46068612672,1,10000,120,29,4,2,640.184033685364,36.2123183952644,206.367840152234,4,7,0
"469",7,258,2468.38562112534,0,10000,188,15,21,2,148.955151461996,99.3211116292514,164.04359289445,4,2,0
"470",7,245,1087.12269924581,0,10000,90,23,4,7,553.300883271731,48.4125338052399,215.785115852486,3,1,0
"471",7,253,1352.42045506602,1,10000,77,11,12,6,423.467126232572,160.932633720804,176.065127551556,14,3,0
"472",7,291,1345.14564271085,0,10000,24,13,22,14,131.010750331916,98.8528179889545,142.714939534198,12,4,0
"473",7,260,2724.62515285006,0,10000,97,22,5,8,197.344214399345,117.276292198803,134.234172827564,5,0,0
"474",7,282,1875.7828369271,0,10000,18,10,8,6,345.366924442351,160.885337183718,127.252546104137,17,4,0
"475",7,221,1882.70072671585,0,10000,119,29,9,15,204.571235179901,190.06929379655,100.23050121963,4,1,0
"476",7,223,966.808231116738,0,10000,55,10,20,7,501.893880101852,145.520926904865,203.13326427713,8,7,0
"477",7,255,1600.81658363342,0,10000,35,20,10,10,771.461678761989,130.912667145021,118.430505110882,1,6,0
"478",7,244,1393.26785114827,1,10000,88,26,4,5,384.221623046324,55.7196777150966,142.809845204465,17,7,0
"479",7,232,1787.947729812,1,10000,13,19,18,13,733.064992423169,76.110293820966,220.666340843309,9,3,0
"480",7,248,559.318138437811,1,10000,97,24,4,15,648.229369986802,198.616938854102,114.504910400137,18,0,0
"481",7,284,1430.18958109897,0,10000,106,15,2,4,206.38917949982,40.9435556293465,141.720197512768,3,1,0
"482",7,300,1826.67287208606,0,10000,93,24,23,5,208.952768193558,73.6388237099163,129.878020321485,4,7,0
"483",7,296,671.285860450007,1,10000,183,24,18,15,486.637322930619,42.8833217360079,247.263167763595,7,0,0
"484",7,279,1469.97551720124,0,10000,199,16,11,9,742.790745547973,46.2964621069841,146.556086011697,18,0,0
"485",7,217,2853.62409238005,1,10000,159,26,4,7,711.428305855952,97.7761776256375,154.101959511172,1,6,0
"486",7,261,2854.91069502896,0,10000,135,24,9,4,286.845150543377,157.709222591948,128.911185148172,15,7,0
"487",7,247,2568.22628674563,1,10000,200,17,15,5,371.862831083126,42.9975631204434,156.463872152381,13,3,0
"488",7,219,508.757533156313,0,10000,98,17,7,11,361.670898366719,174.337070656475,162.717665673699,11,3,0
"489",8,63,1642.05367472023,0,10000,105,4,24,13,331.566500272602,522.248293505982,666.452258541947,4,4,0
"490",8,44,968.249638937414,0,10000,9,1,29,1,191.482766678091,307.89319253061,316.813360003056,9,5,0
"491",8,69,1861.69805824757,0,10000,28,10,23,15,49.920475265244,646.85380409006,546.980608942453,12,5,0
"492",8,48,487.602109648287,0,10000,7,4,43,2,273.899178312859,267.053096555173,126.313475662144,30,3,0
"493",8,60,608.688671141863,0,10000,44,8,12,5,174.452909277752,601.097719320096,589.669334397186,6,0,0
"494",8,61,1726.9366457127,0,10000,30,1,7,7,218.484792745439,866.992846513167,266.422897826415,16,2,0
"495",8,56,2345.98174672574,0,10000,92,10,47,11,173.863405721495,350.726681854576,907.031158668688,3,1,0
"496",8,66,2501.09015079215,0,10000,103,3,50,12,217.270696052583,746.524743316695,620.11762750824,13,5,0
"497",8,55,720.626514032483,0,10000,119,8,41,15,319.66932092444,544.600868863054,302.399423550116,4,1,0
"498",8,97,2367.63111390173,0,10000,40,9,44,12,264.052903819829,244.642704324797,207.807677530451,30,4,0
"499",8,128,2915.2851476334,0,10000,19,3,47,10,169.848260981962,305.321624092758,655.375037111342,1,3,0
"500",8,134,2328.05595155805,0,10000,51,9,34,3,185.719944186276,765.060046426952,498.571578648174,2,3,0
"501",8,75,1756.42182789743,0,10000,44,3,40,6,165.119881797582,407.817288269289,918.431122672046,6,4,0
"502",8,119,2618.42254670337,0,10000,92,2,20,10,284.953670065152,578.367224819958,579.125921873376,6,4,0
"503",8,142,2594.06683277339,0,10000,16,9,19,10,82.9525432561059,296.72532828059,606.893903726712,11,1,0
"504",8,98,1639.27284479141,0,10000,102,3,15,12,158.604429025436,621.903795152903,192.703950386262,21,2,0
"505",8,81,1385.32919101417,0,10000,68,6,42,10,306.762137541082,785.275304536335,777.179369441466,28,4,0
